edge_kind,epsilon,amplitude_scale,decay_only_baseline_fidelity,process_fidelity,delta_from_decay_only,process_infidelity,no_jump_average_fidelity,active_population,loss_proxy,cz_phase_error_rad
smoothstep5,0.025999999999999995,1.026,0.9991111983444656,0.9974191942662756,-0.0016920040781900347,0.002580805733724434,0.9975482906800271,0.9980646763350339,0.001935323664966071,0.03422711220786834
smoothstep5,0.026999999999999996,1.027,0.9991111983444656,0.997236721026727,-0.0018744773177385987,0.002763278973272998,0.9973755810313634,0.9979310210499088,0.0020689789500911715,0.03564080692856475
smoothstep5,0.027999999999999997,1.028,0.9991111983444656,0.9970455185969225,-0.0020656797475431254,0.0029544814030775246,0.9971944829387531,0.9977903403060764,0.0022096596939236157,0.03707456573956147
smoothstep5,0.028999999999999998,1.029,0.9991111983444656,0.996845584173836,-0.0022656141706296484,0.0031544158261640476,0.997004992269923,0.997642624654271,0.002357375345728996,0.038528368223381904
smoothstep5,0.03,1.03,0.9991111983444656,0.9966369150680535,-0.0024742832764120815,0.0033630849319464806,0.996807105055713,0.9974878650063508,0.0025121349936492177,0.040002193067605774
smoothstep5,0.031,1.031,0.9991111983444656,0.9964195087054593,-0.002691689639006345,0.003580491294540744,0.9966008174924472,0.9973260526403991,0.0026739473596009145,0.04149601806915548
smoothstep5,0.032,1.032,0.9991111983444656,0.9961933626289351,-0.0029178357155305035,0.0038066373710649026,0.9963861259443091,0.9971571792058047,0.0028428207941952888,0.043009820138606436
smoothstep5,0.033,1.033,0.9991111983444656,0.9959584745000337,-0.0031527238444318817,0.004041525499966281,0.9961630269456826,0.996981236728278,0.0030187632717220136,0.04454357530442188
smoothstep5,0.034,1.034,0.9991111983444656,0.9957148421006946,-0.0033963562437709927,0.004285157899305392,0.9959315172035307,0.9967982176148755,0.0032017823851244742,0.04609725871718062
smoothstep5,0.035,1.035,0.9991111983444656,0.9954624633349305,-0.003648735009535109,0.004537536665069508,0.9956915935997358,0.996608114658957,0.003391885341042955,0.04767084465376925
smoothstep5,0.036000000000000004,1.036,0.9991111983444656,0.9952013362305432,-0.003909862113922413,0.004798663769456812,0.9954432531934618,0.9964109210451357,0.0035890789548642665,0.04926430652152902
smoothstep5,0.037000000000000005,1.037,0.9991111983444656,0.9949314589408237,-0.004179739403641913,0.0050685410591763125,0.995186493223493,0.9962066303541698,0.0037933696458302135,0.050877616862383235
smoothstep5,0.03799999999999999,1.038,0.9991111983444656,0.994652829746272,-0.004458368598193596,0.005347170253727995,0.9949213111105862,0.9959952365678428,0.004004763432157166,0.05251074735691397
smoothstep5,0.03899999999999999,1.039,0.9991111983444656,0.9943654470562947,-0.004745751288170896,0.0056345529437052955,0.9946477044597909,0.9957767340737755,0.004223265926224462,0.05416366882841661
smoothstep5,0.039999999999999994,1.04,0.9991111983444656,0.99406930941094,-0.00504188893352564,0.005930690589060039,0.9943656710627995,0.9955511176702377,0.00444888232976226,0.05583635124689934
smoothstep5,0.040999999999999995,1.041,0.9991111983444656,0.9937644154825946,-0.005346782861870958,0.006235584517405357,0.9940752089002526,0.9953183825708849,0.004681617429115104,0.05752876373306037
smoothstep5,0.041999999999999996,1.042,0.9991111983444656,0.9934507640777259,-0.005660434266739678,0.006549235922274077,0.9937763161440788,0.99507852440949,0.004921475590510038,0.0592408745622226
smoothstep5,0.043,1.043,0.9991111983444656,0.9931283541385815,-0.00598284420588413,0.006871645861418529,0.9934689911597857,0.9948315392446031,0.0051684607553968975,0.06097265116821138
smoothstep5,0.044,1.044,0.9991111983444656,0.9927971847449276,-0.006314013599537982,0.007202815255072381,0.9931532325087813,0.9945774235641962,0.005422576435803794,0.06272406014722609
smoothstep5,0.045,1.045,0.9991111983444656,0.9924572551157647,-0.006653943228700943,0.007542744884235342,0.9928290389506621,0.994316174290252,0.005683825709748014,0.06449506726163268
smoothstep5,0.046,1.046,0.9991111983444656,0.9921085646110503,-0.007002633733415253,0.007891435388949652,0.9924964094455021,0.9940477887833093,0.0059522112166906505,0.06628563744374283
smoothstep5,0.047,1.047,0.9991111983444656,0.9917511127334234,-0.0073600856110421775,0.008248887266576577,0.9921553431561329,0.9937722648469705,0.0062277351530295455,0.06809573479954167
smoothstep5,0.048,1.048,0.9991111983444656,0.9913848991299317,-0.007726299214533938,0.008615100870068337,0.9918058394504186,0.9934896007323661,0.0065103992676338596,0.06992532261236484
smoothstep5,0.049,1.049,0.9991111983444656,0.9910099235937553,-0.008101274750710319,0.008990076406244718,0.9914478979035184,0.9931997951425711,0.0068002048574289375,0.07177436334654708
smoothstep5,0.05,1.05,0.9991111983444656,0.9906261860659212,-0.008485012278544368,0.009373813934078767,0.9910815183001305,0.9929028472369668,0.007097152763033243,0.07364281865102829
polynomial_b2,-0.05,0.95,0.9991170624081033,0.9861170004395512,-0.013000061968552079,0.013882999560448805,0.9866592002251565,0.9888279993675774,0.01117200063242263,-0.01470093456467847
polynomial_b2,-0.049,0.951,0.9991170624081033,0.9865831841536375,-0.012533878254465725,0.013416815846362451,0.9871027221249763,0.9891808740103316,0.010819125989668388,-0.014797047038578981
polynomial_b2,-0.048,0.952,0.9991170624081033,0.9870410635072636,-0.012075998900839657,0.012958936492736384,0.9875384672016825,0.9895280819793579,0.010471918020642068,-0.014874490815626196
polynomial_b2,-0.047,0.953,0.9991170624081033,0.9874906312343532,-0.011626431173750063,0.012509368765646789,0.9879664254396057,0.9898696022606152,0.010130397739384844,-0.014933207072155952
polynomial_b2,-0.046,0.954,0.9991170624081033,0.987931880088495,-0.0111851823196083,0.012068119911505026,0.9883865868296884,0.9902054137944618,0.009794586205538192,-0.014973138095681016
polynomial_b2,-0.045000000000000005,0.955,0.9991170624081033,0.9883648028435223,-0.010752259564580924,0.01163519715647765,0.9887989413708949,0.9905354954803851,0.009464504519614891,-0.014994227286970307
polynomial_b2,-0.044000000000000004,0.956,0.9991170624081033,0.9887893922941536,-0.010327670113949639,0.011210607705846365,0.989203479071685,0.9908598261818111,0.00914017381818888,-0.014996419161913188
polynomial_b2,-0.043000000000000003,0.957,0.9991170624081033,0.9892056412566392,-0.00991142115146404,0.010794358743360766,0.9896001899514986,0.9911783847309361,0.008821615269063887,-0.01497965935313239
polynomial_b2,-0.042,0.958,0.9991170624081033,0.9896135425694264,-0.009503519838676922,0.010386457430573648,0.9899890640422584,0.9914911499335862,0.008508850066413776,-0.014943894611385566
polynomial_b2,-0.041,0.959,0.9991170624081033,0.99001308909385,-0.009103973314253277,0.009986910906150004,0.9903700913899041,0.9917981005741201,0.0082018994258799,-0.014889072806728798
polynomial_b2,-0.04,0.96,0.9991170624081033,0.9904042737148363,-0.00871278869326697,0.009595726285163697,0.9907432620559404,0.9920992154203572,0.007900784579642828,-0.014815142929465175
polynomial_b2,-0.03900000000000001,0.961,0.9991170624081033,0.9907870893416525,-0.00832997306645078,0.009212910658347506,0.9911085661190343,0.9923944732285617,0.007605526771438331,-0.014722055090880204
polynomial_b2,-0.038000000000000006,0.962,0.9991170624081033,0.9911615289086366,-0.00795553349946665,0.008838471091363376,0.9914659936765935,0.9926838527484205,0.0073161472515794745,-0.014609760523756954
polynomial_b2,-0.037000000000000005,0.963,0.9991170624081033,0.9915275853759818,-0.007589477032121428,0.008472414624018154,0.9918155348464032,0.9929673327280886,0.00703266727191143,-0.014478211582697575
polynomial_b2,-0.036000000000000004,0.964,0.9991170624081033,0.9918852517305264,-0.007231810677576833,0.00811474826947356,0.9921571797682699,0.9932448919192435,0.006755108080756522,-0.014327361744230771
polynomial_b2,-0.035,0.965,0.9991170624081033,0.9922345209865691,-0.006882541421534216,0.007765479013430943,0.9924909186056915,0.9935165090821817,0.006483490917818302,-0.014157165606725641
polynomial_b2,-0.034,0.966,0.9991170624081033,0.9925753861866947,-0.006541676221408554,0.007424613813305281,0.9928167415475426,0.9937821629909342,0.006217837009065752,-0.013967578890111909
polynomial_b2,-0.033,0.967,0.9991170624081033,0.99290784040264,-0.006209222005463255,0.007092159597359982,0.9931346388097964,0.9940418324384223,0.005958167561577743,-0.013758558435414514
polynomial_b2,-0.032,0.968,0.9991170624081033,0.9932318767361445,-0.005885185671958726,0.006768123263855452,0.9934446006372392,0.9942954962416174,0.005704503758382606,-0.013530062204095472
polynomial_b2,-0.031000000000000003,0.969,0.9991170624081033,0.9935474883198696,-0.005569574088233664,0.0064525116801303906,0.9937466173052492,0.9945431332467675,0.0054568667532325366,-0.013282049277223429
polynomial_b2,-0.030000000000000002,0.97,0.9991170624081033,0.9938546683182804,-0.005262394089822875,0.006145331681719601,0.9940406791215436,0.9947847223345965,0.005215277665403528,-0.01301447985446913
polynomial_b2,-0.029,0.971,0.9991170624081033,0.9941534099286043,-0.004963652479498926,0.005846590071395652,0.9943267764280007,0.9950202424255861,0.004979757574413934,-0.012727315252924143
polynomial_b2,-0.028000000000000004,0.972,0.9991170624081033,0.9944437063817618,-0.004673356026341446,0.005556293618238173,0.9946048996024558,0.9952496724852318,0.004750327514768227,-0.012420517905756157
polynomial_b2,-0.027000000000000003,0.973,0.9991170624081033,0.9947255509433385,-0.004391511464764797,0.005274449056661523,0.9948750390605406,0.995472991529349,0.004527008470651017,-0.01209405136070174
polynomial_b2,-0.026000000000000002,0.974,0.9991170624081033,0.9949989369145754,-0.004118125493527858,0.005001063085424584,0.9951371852575399,0.9956901786293972,0.004309821370602762,-0.011747880278411671
polynomial_b2,-0.025,0.975,0.9991170624081033,0.995263857633375,-0.0038532047747282805,0.004736142366625007,0.9953913286902647,0.9959012129178235,0.0040987870821764805,-0.011381970430630162
polynomial_b2,-0.024,0.976,0.9991170624081033,0.9955203064753178,-0.0035967559327855225,0.004479693524682249,0.9956374598989383,0.9961060735934204,0.0038939264065795953,-0.010996288698231105
polynomial_b2,-0.023000000000000003,0.977,0.9991170624081033,0.9957682768547155,-0.003348785553387801,0.004231723145284527,0.9958755694691167,0.9963047399267212,0.0036952600732788055,-0.010590803069123744
polynomial_b2,-0.022000000000000002,0.978,0.9991170624081033,0.996007762225661,-0.003109300182442265,0.003992237774338991,0.9961056480336069,0.9964971912653908,0.003502808734609175,-0.010165482635999368
polynomial_b2,-0.021,0.979,0.9991170624081033,0.9962387560831081,-0.0028783063249951946,0.003761243916891921,0.9963276862744166,0.996683407039651,0.0033165929603490296,-0.00972029759395543
polynomial_b2,-0.020000000000000004,0.98,0.9991170624081033,0.9964612519639761,-0.0026558104441272157,0.003538748036023942,0.9965416749247258,0.9968633667677242,0.003136633232275754,-0.009255219237997103
polynomial_b2,-0.019000000000000003,0.981,0.9991170624081033,0.9966752434482414,-0.002441818959861841,0.0033247565517585675,0.9967476047708473,0.9970370500612707,0.0029629499387292535,-0.00877021996039673
polynomial_b2,-0.018000000000000002,0.982,0.9991170624081033,0.9968807241600933,-0.0022363382480099503,0.0031192758399066767,0.9969454666542503,0.9972044366308787,0.0027955633691213455,-0.008265273247948457
polynomial_b2,-0.017,0.983,0.9991170624081033,0.9970776877690625,-0.002039374639040803,0.0029223122309375293,0.9971352514735565,0.9973655062915326,0.002634493708467356,-0.007740353679096756
polynomial_b2,-0.016,0.984,0.9991170624081033,0.9972661279911887,-0.0018509344169145292,0.0027338720088112556,0.9973169501865737,0.9975202389681139,0.002479761031886074,-0.0071954369209628055
polynomial_b2,-0.015,0.985,0.9991170624081033,0.9974460385902013,-0.001671023817901962,0.0025539614097986885,0.997490553812343,0.9976686147009097,0.0023313852990902717,-0.00663049972625096
polynomial_b2,-0.013999999999999999,0.986,0.9991170624081033,0.997617413378721,-0.0014996490293822662,0.0023825866212789926,0.9976560534332052,0.9978106136511414,0.0021893863488585685,-0.006045519930065524
polynomial_b2,-0.013000000000000005,0.987,0.9991170624081033,0.9977802462194614,-0.0013368161886418983,0.0022197537805386247,0.9978134401968658,0.9979462161064836,0.0020537838935164032,-0.005440476446619158
polynomial_b2,-0.012000000000000004,0.988,0.9991170624081033,0.9979345310264671,-0.0011825313816361538,0.00206546897353288,0.9979627053184974,0.9980754024866184,0.0019245975133815874,-0.004815349265854252
polynomial_b2,-0.011000000000000003,0.989,0.9991170624081033,0.9980802617663507,-0.0010368006417526,0.0019197382336493263,0.9981038400828357,0.9981981533487757,0.0018018466512242926,-0.0041701194499657035
polynomial_b2,-0.010000000000000002,0.99,0.9991170624081033,0.998217432459561,-0.0008996299485423132,0.0017825675404390395,0.9982368358463093,0.9983144493933026,0.0016855506066973946,-0.0035047691298473183
polynomial_b2,-0.009000000000000001,0.991,0.9991170624081033,0.9983460371816464,-0.0007710252264568895,0.001653962818353616,0.9983616840391614,0.9984242714692211,0.0015757285307789193,-0.002819281501449389
polynomial_b2,-0.008,0.992,0.9991170624081033,0.9984660700645532,-0.0006509923435500387,0.001533929935446765,0.9984783761676029,0.9985276005798016,0.0014723994201983892,-0.002113640822058116
polynomial_b2,-0.006999999999999999,0.993,0.9991170624081033,0.9985775252979305,-0.0005395371101727386,0.001422474702069465,0.9985869038159741,0.9986244178881482,0.0013755821118518474,-0.0013878324065075276
polynomial_b2,-0.006000000000000005,0.994,0.9991170624081033,0.9986803971304414,-0.0004366652776618407,0.001319602869558567,0.9986872586489067,0.9987147047227678,0.0012852952772322013,-0.0006418426233150143
polynomial_b2,-0.0050000000000000044,0.995,0.9991170624081033,0.9987746798711077,-0.00034238253699558907,0.0012253201288923155,0.9987794324135202,0.9987984425831702,0.0012015574168298127,0.00012434110925063635
polynomial_b2,-0.0040000000000000036,0.996,0.9991170624081033,0.9988603678906469,-0.0002566945174563573,0.0011396321093530837,0.9988634169416061,0.9988756131454429,0.001124386854557069,0.0009107303271527201
polynomial_b2,-0.0030000000000000027,0.997,0.9991170624081033,0.9989374556228432,-0.000179606785260078,0.0010625443771568044,0.9989392041518448,0.9989461982678511,0.0010538017321488624,0.0017173355246429267
polynomial_b2,-0.0020000000000000018,0.998,0.9991170624081033,0.9990059375659168,-0.00011112484218644969,0.000994062434083176,0.9990067860520183,0.9990101799964239,0.0009898200035760585,0.00254416615836206
polynomial_b2,-0.0010000000000000009,0.999,0.9991170624081033,0.9990658082839127,-5.125412419060282e-05,0.0009341917160873292,0.9990661547412388,0.9990675405705434,0.0009324594294566335,0.003391230651492272
polynomial_b2,0.0,1.0,0.9991170624081033,0.9991170624081033,0.0,0.0008829375918967264,0.9991173024121892,0.999118262428533,0.0008817375714670339,0.0042585363979714685
polynomial_b2,0.0010000000000000009,1.001,0.9991170624081033,0.9991596946384077,4.2632230304429086e-05,0.0008403053615922973,0.9991602213533767,0.9991623282132526,0.0008376717867474293,0.0051460897667316985
polynomial_b2,0.0020000000000000018,1.002,0.9991170624081033,0.9991936997448158,7.663733671248174e-05,0.0008063002551842446,0.999194903951388,0.9991997207776775,0.0008002792223225086,0.006053896105985501
polynomial_b2,0.0029999999999999957,1.003,0.9991170624081033,0.9992190725688214,0.00010201016071809121,0.0007809274311786352,0.9992213426931518,0.9992304231904731,0.0007695768095269395,0.006981959747556665
polynomial_b2,0.003999999999999997,1.004,0.9991170624081033,0.9992358080248889,0.00011874561678559825,0.0007641919751111281,0.9992395301682275,0.999254418741582,0.0007455812584179489,0.007930284011239408
polynomial_b2,0.0049999999999999975,1.005,0.9991170624081033,0.999243901101903,0.00012683869379970236,0.000756098898097024,0.9992494590710791,0.9992716909477838,0.0007283090522162139,0.008898871209187753
polynomial_b2,0.005999999999999998,1.006,0.9991170624081033,0.9992433468646515,0.0001262844565482757,0.0007566531353484507,0.9992511222033738,0.9992822235582624,0.0007177764417376498,0.00988772265033333
polynomial_b2,0.006999999999999999,1.007,0.9991170624081033,0.9992341404553134,0.0001170780472101729,0.0007658595446865535,0.9992445124762833,0.9992860005601629,0.0007139994398370764,0.010896838644827156
polynomial_b2,0.008,1.008,0.9991170624081033,0.999216277094959,9.921468685569756e-05,0.0007837229050410288,0.9992296229127952,0.99928300618414,0.0007169938158599898,0.011926218508504505
polynomial_b2,0.009000000000000001,1.009,0.9991170624081033,0.9991897520850453,7.268967694207262e-05,0.0008102479149546538,0.999206446650013,0.9992732249098835,0.0007267750901165382,0.012975860567369324
polynomial_b2,0.009999999999999995,1.01,0.9991170624081033,0.9991545608089575,3.749840085420786e-05,0.0008454391910425185,0.9991749769414986,0.9992566414716628,0.0007433585283371791,0.014045762162090192
polynomial_b2,0.010999999999999996,1.011,0.9991170624081033,0.9991106987335211,-6.363674582177126e-06,0.0008893012664789035,0.9991352071595827,0.9992332408638294,0.0007667591361706361,0.015135919652514929
polynomial_b2,0.011999999999999997,1.012,0.9991170624081033,0.9990581614105505,-5.890099755279099e-05,0.0009418385894495174,0.9990871307977054,0.9992030083463254,0.0007969916536746391,0.01624632842218432
polynomial_b2,0.012999999999999998,1.013,0.9991170624081033,0.998996944478399,-0.00012011792970423318,0.0010030555216009596,0.9990307414727537,0.9991659294501724,0.0008340705498276479,0.017376982882870706
polynomial_b2,0.013999999999999999,1.014,0.9991170624081033,0.9989270436635181,-0.0001900187445851298,0.0010729563364818562,0.9989660329274045,0.9991219899829504,0.0008780100170495686,0.018527876479109473
polynomial_b2,0.015,1.015,0.9991170624081033,0.9988484547820266,-0.0002686076260767223,0.0011515452179734487,0.9988929990324722,0.9990711760342547,0.0009288239657453401,0.01969900169272254
polynomial_b2,0.016,1.016,0.9991170624081033,0.9987611737412917,-0.0003558886668115768,0.0012388262587083032,0.9988116337892627,0.9990134739811474,0.0009865260188526292,0.020890350047377382
polynomial_b2,0.017,1.017,0.9991170624081033,0.9986651965415072,-0.0004518658665960684,0.0013348034584927948,0.9987219313319204,0.9989488704935736,0.0010511295064263848,0.022101912113100752
polynomial_b2,0.018000000000000002,1.018,0.9991170624081033,0.9985605192772999,-0.0005565431308033331,0.0014394807227000594,0.9986238859297967,0.9988773525397834,0.0011226474602166192,0.023333677510815498
polynomial_b2,0.019000000000000003,1.019,0.9991170624081033,0.9984471381393316,-0.00066992426877166,0.0015528618606683864,0.9985174919898098,0.9987989073917223,0.0012010926082777207,0.024585634916864052
polynomial_b2,0.020000000000000004,1.02,0.9991170624081033,0.9983250494159036,-0.0007920129921996644,0.0016749505840963907,0.9984027440588015,0.9987135226303935,0.0012864773696065201,0.025857772067514162
polynomial_b2,0.021000000000000005,1.021,0.9991170624081033,0.9981942494945835,-0.0009228129135198104,0.0018057505054165368,0.9982796368259107,0.9986211861512198,0.001378813848780247,0.027150075763463732
polynomial_b2,0.022000000000000006,1.022,0.9991170624081033,0.9980547348638356,-0.001062327544267716,0.0019452651361644424,0.998148165124943,0.9985218861693725,0.0014781138306274588,0.02846253187433323
polynomial_b2,0.022999999999999993,1.023,0.9991170624081033,0.9979065021146372,-0.001210560293466112,0.0020934978853628383,0.9980083239367223,0.9984156112250633,0.001584388774936718,0.029795125343131446
polynomial_b2,0.023999999999999994,1.024,0.9991170624081033,0.9977495479421484,-0.0013675144659548444,0.0022504520578515708,0.9978601083914901,0.9983023501888566,0.001697649811143398,0.031147840190710596
polynomial_b2,0.024999999999999994,1.025,0.9991170624081033,0.997583869147336,-0.001533193260767285,0.0024161308526640113,0.9977035137712497,0.998182092266904,0.0018179077330959803,0.03252065952021077
polynomial_b2,0.025999999999999995,1.026,0.9991170624081033,0.9974094626386328,-0.001707599769470436,0.0025905373613671623,0.9975385355121436,0.9980548270061865,0.001945172993813471,0.03391356552146885
polynomial_b2,0.026999999999999996,1.027,0.9991170624081033,0.9972263254336062,-0.0018907369744970426,0.002773674566393769,0.9973651692068308,0.9979205442997292,0.0020794557002707936,0.035326539475410534
polynomial_b2,0.027999999999999997,1.028,0.9991170624081033,0.9970344546606159,-0.002082607747487364,0.0029655453393840903,0.9971834106068478,0.9977792343917748,0.0022207656082251503,0.03675956175842909
polynomial_b2,0.028999999999999998,1.029,0.9991170624081033,0.9968338475604885,-0.002283214847614734,0.0031661524395114604,0.9969932556249794,0.9976308878829431,0.0023691121170569263,0.03821261184671698
polynomial_b2,0.03,1.03,0.9991170624081033,0.9966245014881928,-0.002492560919910458,0.0033754985118071845,0.9967947003376242,0.9974754957353502,0.002524504264649785,0.03968566832059928
polynomial_b2,0.031,1.031,0.9991170624081033,0.9964064139145244,-0.0027106484935788266,0.003593586085475553,0.9965877409871615,0.9973130492777099,0.0026869507222900824,0.041178708868800484
polynomial_b2,0.032,1.032,0.9991170624081033,0.9961795824277873,-0.0029374799803160156,0.003820417572212742,0.9963723739843087,0.997143540210394,0.002856459789606025,0.04269171029272556
polynomial_b2,0.033,1.033,0.9991170624081033,0.9959440047354852,-0.003173057672618107,0.004055995264514833,0.9961485959104808,0.9969669606104632,0.003033039389536807,0.044224648510677866
polynomial_b2,0.034,1.034,0.9991170624081033,0.9956996786660205,-0.00341738374208278,0.0043003213339795066,0.9959164035201515,0.9967833029366762,0.0032166970633238368,0.045777498562052266
polynomial_b2,0.035,1.035,0.9991170624081033,0.9954466021703815,-0.003670460237721773,0.0045533978296185,0.9956757937431939,0.9965925600344436,0.003407439965556369,0.047350234611506004
polynomial_b2,0.036000000000000004,1.036,0.9991170624081033,0.9951847733238616,-0.003932289084241702,0.004815226676138429,0.9954267636872454,0.9963947251407804,0.003605274859219576,0.048942829953080746
polynomial_b2,0.037000000000000005,1.037,0.9991170624081033,0.9949141903277441,-0.004202872080359188,0.005085809672255914,0.9951693106400317,0.9961897918891817,0.003810208110818336,0.05055525701430419
polynomial_b2,0.03799999999999999,1.038,0.9991170624081033,0.9946348515110287,-0.004482210897074568,0.005365148488971294,0.9949034320717244,0.9959777543145074,0.004022245685492587,0.052187487360236595
polynomial_b2,0.03899999999999999,1.039,0.9991170624081033,0.9943467553321266,-0.0047703070759766986,0.005653244667873425,0.9946291256372595,0.995758606857791,0.004241393142208949,0.053839491697495134
polynomial_b2,0.039999999999999994,1.04,0.9991170624081033,0.9940499003805816,-0.0050671620275216656,0.005950099619418392,0.9943463891786726,0.9955323443710361,0.004467655628963896,0.055511239878245355
polynomial_b2,0.040999999999999995,1.041,0.9991170624081033,0.9937442853787801,-0.00537277702932315,0.006255714621219877,0.994055220727416,0.99529896212196,0.004701037878039993,0.05720270090412782
polynomial_b2,0.041999999999999996,1.042,0.9991170624081033,0.9934299091836707,-0.005687153224432584,0.00657009081632931,0.9937556185066792,0.9950584557987125,0.004941544201287451,0.05891384293017232
polynomial_b2,0.043,1.043,0.9991170624081033,0.9931067707884803,-0.006010291619622965,0.006893229211519691,0.9934475809336917,0.9948108215145375,0.00518917848546252,0.06064463326866143
polynomial_b2,0.044,1.044,0.9991170624081033,0.992774869324435,-0.006342193083668235,0.007225130675564961,0.9931311066220297,0.9945560558124084,0.005443944187591643,0.0623950383929488
polynomial_b2,0.045,1.045,0.9991170624081033,0.9924342040624763,-0.006682858345626985,0.007565795937523712,0.9928061943839033,0.994294155669611,0.005705844330389009,0.06416502394124901
polynomial_b2,0.046,1.046,0.9991170624081033,0.9920847744149818,-0.0070322879931215,0.007915225585018226,0.9924728432324432,0.9940251185022887,0.005974881497711304,0.06595455472036704
polynomial_b2,0.047,1.047,0.9991170624081033,0.9917265799374833,-0.007390482470620019,0.008273420062516745,0.9921310523839747,0.9937489421699399,0.0062510578300600805,0.06776359470940907
polynomial_b2,0.048,1.048,0.9991170624081033,0.9913596203303997,-0.007757442077703569,0.008640379669600295,0.9917808212602971,0.9934656249798868,0.006534375020113226,0.06959210706342311
polynomial_b2,0.049,1.049,0.9991170624081033,0.9909838954407386,-0.008133166967364658,0.009016104559261384,0.9914221494909249,0.99317516569167,0.00682483430833003,0.07144005411702814
polynomial_b2,0.05,1.05,0.9991170624081033,0.9905994052638294,-0.008517657144273882,0.009400594736170609,0.9910550369153489,0.9928775635214269,0.007122436478573135,0.07330739738796943
