omega_max_mhz,edge_ns,total_time_ns,num_tslots,max_iter,smoothness_weight,curvature_weight,fidelity,process_fidelity,no_jump_average_fidelity,active_population,loss_proxy,passed,success,num_iter,alpha,beta
5.0,40.0,320.0,100,360,0.0001,0.0001,0.9985220294259554,0.9985220294259554,0.9985220881970065,0.9985223232812108,0.0014776767187891782,False,False,360,-1.659426332360919e-12,1.894618417660857
5.0,40.0,340.0,100,360,0.0001,0.0001,0.9984659878671127,0.9984659878671127,0.9984660420191773,0.9984662586274357,0.0015337413725643456,False,True,96,0.00017251206620929962,1.7802136147403058
5.0,40.0,360.0,100,360,0.0001,0.0001,0.9984133558781472,0.9984133558781472,0.9984134569209797,0.9984138610923101,0.0015861389076898824,False,False,360,-6.542809656942625e-13,1.7238259411657673
5.0,40.0,380.0,100,360,0.0001,0.0001,0.9984335355712052,0.9984335355712052,0.9984336015331922,0.9984338653811397,0.0015661346188603487,False,False,360,-0.05729225209434318,1.682428790556298
5.0,80.0,240.0,100,360,0.0001,0.0001,0.6929909641120691,0.6929909641120691,0.7263576803303962,0.8598245452037044,0.14017545479629556,False,True,17,5.5087919383745216e-14,2.5010585290997
5.0,80.0,260.0,100,360,0.0001,0.0001,0.7938818852310062,0.7938818852310062,0.7947343883523506,0.7981444008377276,0.20185559916227236,False,True,69,-6.65196382609987e-15,-3.141592653589793
5.0,80.0,280.0,100,360,0.0001,0.0001,0.8674918503451016,0.8674918503451016,0.8699748072403605,0.8799066348213955,0.12009336517860447,False,True,17,-1.6818532155760262e-13,-2.4568163836141643
5.0,80.0,300.0,100,360,0.0001,0.0001,0.9321157194268941,0.9321157194268941,0.9330822818324112,0.9369485314544794,0.06305146854552057,False,True,25,-9.901852423842887e-15,-2.293246975493469
5.0,80.0,320.0,100,360,0.0001,0.0001,0.9809417663833752,0.9809417663833752,0.9810460565513534,0.9814632172232662,0.018536782776733762,False,True,13,-7.16015258640817e-14,2.284490385939119
5.0,80.0,340.0,100,360,0.0001,0.0001,0.9985632812779931,0.9985632812779931,0.9985633336012357,0.998563542894206,0.0014364571057939868,False,True,148,-0.01387357651077309,2.150912008871734
5.0,80.0,360.0,100,360,0.0001,0.0001,0.9985367218958169,0.9985367218958169,0.9985367697678937,0.9985369612562007,0.001463038743799272,False,True,14,1.4202739448086801e-12,1.9315148080284599
5.0,80.0,380.0,100,360,0.0001,0.0001,0.9984883708228957,0.9984883708228957,0.9984884160082206,0.9984885967495206,0.0015114032504793817,False,True,93,-0.004725761192676885,1.8048203763411206
10.0,0.0,120.0,100,360,0.0001,0.0001,0.9991529838906335,0.9991529838906335,0.9991531840467942,0.9991539846714377,0.0008460153285623218,True,True,20,-4.758771598884102e-14,2.2766458309165496
10.0,0.0,135.0,100,360,0.0001,0.0001,0.9992679174561118,0.9992679174561118,0.9992679294181099,0.9992679772661028,0.0007320227338971641,True,True,186,-3.7156972644261313e-13,1.962824675355895
10.0,0.0,150.0,100,360,0.0001,0.0001,0.9992180112467633,0.9992180112467633,0.999218031432326,0.9992181121745769,0.0007818878254230999,True,True,92,-0.0036497448826354867,1.8181967530853833
