FigS2b_RealIntensity_x,FigS2b_RealIntensity_y,FigS2b_RealIntensity_yerr,FigS2b_TargetIntensity_x,FigS2b_TargetIntensity_y,FigS2c_RealPhase_x,FigS2c_RealPhase_y,FigS2c_RealPhase_yerr,FigS2c_TargetPhase_x,FigS2c_TargetPhase_y
1.0312341739864312,0.11466448685372807,0.006119175428516077,0.10312341739864311,0.005496969987897139,,,,0.10312341739864311,0.016643142735402513
1.0436586821067495,0.08028819274038697,0.005816013986208704,0.10436586821067495,0.005771011895706581,,,,0.10436586821067495,0.016716075789109767
1.056083190227068,0.0571061558294091,0.0052589148831136984,0.1056083190227068,0.006051719600126532,,,,0.1056083190227068,0.016788904340607452
1.0685076983473865,0.03283458926616733,0.003167442326833977,0.10685076983473865,0.0063390931011569835,,,,0.10685076983473865,0.01686150208651805
1.080932206467705,0.01981616592060315,0.002436596423290175,0.1080932206467705,0.006633132398797945,,,,0.1080932206467705,0.016933742826638017
1.0933567145880234,0.010914615901259727,0.002310379167747432,0.10933567145880234,0.006933837493049406,,,,0.10933567145880234,0.017005501253615274
1.105781222708342,0.003518650689220349,0.0006733473682273004,0.11057812227083419,0.007241208383911376,,,,0.11057812227083419,0.017076653733208783
1.1182057308286604,0.002342419673132667,0.00040967092339450794,0.11182057308286603,0.007560301101598176,,,,0.11182057308286603,0.01714707907409875
1.1306302389489786,0.002603894071921613,0.0006832595576690159,0.11306302389489786,0.007938581391602263,,,,0.11306302389489786,0.01721665928626626
1.1430547470692973,0.0026305712817253856,0.0004434496908877967,0.11430547470692971,0.00832609572120502,,,,0.11430547470692971,0.017285280327009878
1.1554792551896156,0.0015513435240633658,0.00048064549366791636,0.11554792551896156,0.008722844090406455,,,,0.11554792551896156,0.017352832833714686
1.167903763309934,0.0022281992652513414,0.0005601119731697188,0.11679037633099341,0.00912882649920656,,,,0.11679037633099341,0.017419212842535798
1.1803282714302525,0.001558462064907159,0.0003478809602412156,0.11803282714302525,0.009544042947605334,,,,0.11803282714302525,0.01748432249220401
1.192752779550571,0.002413768763062787,0.0005292887573932445,0.11927527795505709,0.009968493435602783,,,,0.11927527795505709,0.017548070712205717
1.2051772876708895,0.0022953148209778106,0.0004910757729821947,0.12051772876708894,0.010402177963198913,,,,0.12051772876708894,0.017610373894632526
1.2176017957912078,0.0019059050447389153,0.0002882466181977564,0.12176017957912078,0.01084509653039371,,,,0.12176017957912078,0.017671156549038503
1.2300263039115265,0.002553199836537869,0.00043276493273910105,0.12300263039115263,0.011297249137187187,,,,0.12300263039115263,0.017730351939684023
1.2412083612198128,0.0019821750075263854,0.0007467982649534054,0.12424508120318448,0.011766278365503893,,,,0.12424508120318448,0.017787902704585835
,,,0.1254875320152163,0.012315127004719343,,,,0.1254875320152163,0.01784376145583171
,,,0.12672998282724818,0.012876486290768223,,,,0.12672998282724818,0.017897891360656736
,,,0.12797243363928001,0.01345035622365055,,,,0.12797243363928001,0.017950266702815375
,,,0.12921488445131185,0.014036736803366291,,,,0.12921488445131185,0.01800087342381963
,,,0.1304573352633437,0.014635628029915491,,,,0.1304573352633437,0.01804970964364924
,,,0.13169978607537555,0.015247029903298119,,,,0.13169978607537555,0.018096786160573943
,,,0.1329422368874074,0.01587094242351419,,,,0.1329422368874074,0.01814212692976166
,,,0.13418468769943923,0.016507365590563705,,,,0.13418468769943923,0.018185769520378602
,,,0.1354271385114711,0.017156299404446653,,,,0.1354271385114711,0.018227765550919404
,,,0.13666958932350293,0.017828827961035805,,,,0.13666958932350293,0.018268181102535877
,,,0.13791204013553476,0.01860580103551668,,,,0.13791204013553476,0.018307097110162984
,,,0.1391544909475666,0.019399345043311655,,,,0.1391544909475666,0.018344609731269758
,,,0.14039694175959846,0.020209459984420756,,,,0.14039694175959846,0.018380830692091
,,,0.1416393925716303,0.021036145858843946,,,,0.1416393925716303,0.01841588761122311
,,,0.14288184338366217,0.021879402666581255,,,,0.14288184338366217,0.01844992430049384
,,,0.144124294195694,0.022739230407632663,,,,0.144124294195694,0.018483101043041676
,,,0.14536674500772584,0.02361562908199818,,,,0.14536674500772584,0.018515594848565447
,,,0.14660919581975768,0.024508598689677755,,,,0.14660919581975768,0.018547599685728985
